SITE_ID,DATEON,DATEOFF,variable_SO2,variable_SO4,variable_HNO3,variable_NO3,variable_TNO3,variable_NH4,variable_CA,variable_K,variable_MG,variable_Sodium,days_on_to_off,valid_on_off,days_to_next,valid_interval,imputation_data
CHE185,2011-04-12,2011-04-19,1.139,2.73,0.873,0.912,1.77,0.894,0.551,0.145,0.084,0.279,7,True,7.0,True,False
CHE185,2011-04-19,2011-04-26,0.531,2.253,0.596,0.945,1.532,0.713,0.339,0.111,0.059,0.299,7,True,7.0,True,False
CHE185,2011-04-26,2011-05-03,0.921,1.356,0.65,0.439,1.078,0.385,0.283,0.065,0.033,0.101,7,True,7.0,True,False
CHE185,2011-05-03,2011-05-10,1.233,3.1,1.285,0.799,2.064,0.946,0.414,0.123,0.069,0.349,7,True,7.0,True,False
CHE185,2011-05-10,2011-05-17,0.761,1.93,0.712,0.636,1.337,0.625,0.333,0.104,0.045,0.208,7,True,7.0,True,False
CHE185,2011-05-17,2011-05-24,0.547,3.216,0.862,0.626,1.474,0.971,0.188,0.156,0.071,0.442,7,True,7.0,True,False
CHE185,2011-05-24,2011-05-31,0.741,2.638,0.684,0.969,1.642,0.86,0.286,0.138,0.084,0.515,7,True,7.0,True,False
CHE185,2011-05-31,2011-06-07,0.826,3.819,1.608,0.108,1.691,0.959,0.325,0.173,0.082,0.434,7,True,7.0,True,False
CHE185,2011-06-07,2011-06-14,1.058,4.018,1.504,0.371,1.85,1.359,0.309,0.161,0.059,0.252,7,True,7.0,True,False
CHE185,2011-06-14,2011-06-21,1.29,2.234,0.812,1.028,1.827,0.668,0.431,0.138,0.107,0.629,7,True,7.0,True,False
CHE185,2011-06-21,2011-06-28,1.449,1.76,1.314,0.959,2.252,0.514,0.499,0.08,0.079,0.404,7,True,7.0,True,False
CHE185,2011-06-28,2011-07-05,0.864,2.492,1.502,0.292,1.77,0.868,0.24,0.148,0.051,0.161,7,True,7.0,True,False
CHE185,2011-07-05,2011-07-12,1.217,3.003,1.651,0.556,2.181,0.941,0.625,0.151,0.068,0.234,7,True,7.0,True,False
CHE185,2011-07-12,2011-07-19,0.561,2.438,1.549,0.354,1.878,0.835,0.259,0.08,0.039,0.178,7,True,7.0,True,False
CHE185,2011-07-19,2011-07-26,1.101,2.842,1.384,0.556,1.918,0.864,0.369,0.09,0.068,0.307,7,True,7.0,True,False
CHE185,2011-07-26,2011-08-02,0.957,3.03,1.642,0.338,1.953,1.049,0.271,0.087,0.047,0.233,7,True,7.0,True,False
CHE185,2011-08-02,2011-08-09,1.154,2.683,1.911,0.463,2.343,0.958,0.721,0.087,0.061,0.216,7,True,7.0,True,False
CHE185,2011-08-09,2011-08-16,0.666,1.448,1.091,0.335,1.409,0.554,0.19,0.075,0.029,0.078,7,True,7.0,True,False
CHE185,2011-08-16,2011-08-23,1.261,3.023,1.784,0.415,2.171,1.064,0.412,0.096,0.043,0.114,7,True,7.0,True,False
CHE185,2011-08-23,2011-08-30,0.875,2.35,1.248,0.385,1.614,0.825,0.635,0.102,0.072,0.041,7,True,7.0,True,False
CHE185,2011-08-30,2011-09-06,1.226,3.256,1.501,0.283,1.76,1.229,0.423,0.143,0.053,0.075,7,True,7.0,True,False
CHE185,2011-09-06,2011-09-13,0.8,1.539,1.085,0.413,1.48,0.511,0.995,0.063,0.058,0.022,7,True,7.0,True,False
CHE185,2011-09-13,2011-09-20,0.893,1.852,0.839,0.633,1.458,0.577,0.489,0.106,0.053,0.031,7,True,7.0,True,False
CHE185,2011-09-20,2011-09-27,0.542,1.285,0.963,0.304,1.252,0.46,0.327,0.07,0.023,0.014,7,True,7.0,True,False
CHE185,2011-09-27,2011-10-04,1.667,1.137,0.99,0.542,1.517,0.427,1.107,0.089,0.069,0.026,7,True,7.0,True,False
CHE185,2011-10-04,2011-10-11,1.078,2.059,0.919,0.643,1.547,0.644,0.25,0.122,0.071,0.354,7,True,7.0,True,False
CHE185,2011-10-11,2011-10-18,0.961,1.257,1.002,0.454,1.44,0.45,0.544,0.095,0.044,0.12,7,True,7.0,True,False
CHE185,2011-10-18,2011-10-25,0.956,1.171,0.84,0.724,1.551,0.288,0.841,0.081,0.078,0.057,7,True,7.0,True,False
CHE185,2011-10-25,2011-11-01,1.179,1.995,1.21,0.839,2.029,0.618,0.66,0.074,0.052,0.096,7,True,7.0,True,False
CHE185,2011-11-01,2011-11-08,1.034,1.991,0.912,0.731,1.629,0.75,0.165,0.068,0.047,0.246,7,True,7.0,True,False
CHE185,2011-11-08,2011-11-15,1.296,1.168,0.621,0.756,1.367,0.398,0.426,0.061,0.053,0.246,7,True,7.0,True,False
CHE185,2011-11-15,2011-11-22,0.587,1.703,0.492,1.879,2.363,0.679,0.573,0.089,0.092,0.508,7,True,7.0,True,False
CHE185,2011-11-22,2011-11-29,0.769,2.209,0.858,1.885,2.729,1.27,0.316,0.072,0.04,0.066,7,True,7.0,True,False
CHE185,2011-11-29,2011-12-06,1.201,1.692,0.744,2.014,2.746,1.021,0.436,0.068,0.031,0.053,7,True,7.0,True,False
CHE185,2011-12-06,2011-12-13,1.286,1.907,0.796,3.924,4.707,1.693,0.29,0.071,0.022,0.031,7,True,7.0,True,False
CHE185,2011-12-13,2011-12-20,1.32,1.885,0.789,2.47,3.247,1.336,0.145,0.075,0.016,0.052,7,True,7.0,True,False
CHE185,2011-12-20,2011-12-27,1.807,1.735,0.641,2.235,2.865,1.2,0.172,0.065,0.014,0.017,7,True,7.0,True,False
CHE185,2011-12-27,2012-01-03,1.108,0.556,0.697,0.475,1.16,0.269,0.518,0.077,0.031,0.03,7,True,7.0,True,False
CHE185,2012-01-03,2012-01-10,1.286,0.956,0.961,1.946,2.892,0.561,0.841,0.087,0.054,0.1,7,True,7.0,True,False
CHE185,2012-01-10,2012-01-17,2.022,1.105,0.884,1.177,2.046,0.405,0.733,0.064,0.045,0.124,7,True,7.0,True,False
CHE185,2012-01-17,2012-01-24,1.145,2.451,0.905,3.089,3.979,1.241,0.969,0.098,0.056,0.108,7,True,7.0,True,False
CHE185,2012-01-24,2012-01-31,0.897,0.934,0.782,0.772,1.541,0.354,0.496,0.055,0.029,0.096,7,True,7.0,True,False
CHE185,2012-01-31,2012-02-07,0.795,1.917,0.816,1.421,2.224,0.87,0.225,0.079,0.024,0.108,7,True,7.0,True,False
CHE185,2012-02-07,2012-02-14,0.756,1.831,0.411,3.314,3.718,1.524,0.248,0.051,0.023,0.048,7,True,7.0,True,False
CHE185,2012-02-14,2012-02-21,1.032,2.518,1.166,3.121,4.268,1.736,0.208,0.065,0.022,0.048,7,True,7.0,True,False
CHE185,2012-02-21,2012-02-28,1.44,0.958,0.874,0.938,1.798,0.466,0.609,0.079,0.042,0.074,7,True,7.0,True,False
CHE185,2012-02-28,2012-03-06,1.003,1.541,0.629,1.042,1.661,0.618,0.872,0.117,0.069,0.133,7,True,7.0,True,False
CHE185,2012-03-06,2012-03-13,0.803,1.622,0.468,0.871,1.332,0.536,0.284,0.07,0.059,0.313,7,True,7.0,True,False
CHE185,2012-03-13,2012-03-20,0.915,3.604,0.471,1.416,1.88,1.034,0.193,0.113,0.126,0.916,7,True,7.0,True,False
CHE185,2012-03-20,2012-03-27,2.124,1.359,1.061,0.231,1.275,0.506,0.138,0.058,0.016,0.038,7,True,7.0,True,False
CHE185,2012-03-27,2012-04-03,0.806,4.026,1.489,0.354,1.819,1.184,0.267,0.108,0.053,0.262,7,True,7.0,True,False
CHE185,2012-04-03,2012-04-10,0.685,1.923,1.277,0.581,1.837,0.714,0.3,0.076,0.035,0.038,7,True,7.0,True,False
CHE185,2012-04-10,2012-04-17,0.9843,2.0717,1.0678,0.7855,1.8363,0.6932,0.4663,0.0975,0.0606,0.1975,7,True,7.0,True,True
CHE185,2012-04-17,2012-04-24,0.666,1.157,0.922,0.212,1.119,0.292,0.378,0.062,0.022,0.011,7,True,7.0,True,False
CHE185,2012-04-24,2012-05-01,0.652,3.227,0.721,1.324,2.033,0.82,0.575,0.134,0.121,0.713,7,True,7.0,True,False
CHE185,2012-05-01,2012-05-08,0.595,3.064,0.922,0.725,1.632,0.949,0.238,0.108,0.063,0.393,7,True,7.0,True,False
CHE185,2012-05-08,2012-05-15,0.419,1.776,0.918,0.544,1.448,0.551,0.549,0.072,0.052,0.02,7,True,7.0,True,False
CHE185,2012-05-15,2012-05-22,0.967,2.622,1.199,0.418,1.598,0.898,0.72,0.086,0.069,0.026,7,True,7.0,True,False
CHE185,2012-05-22,2012-05-29,0.938,3.194,0.915,1.016,1.916,0.845,0.415,0.124,0.105,0.59,7,True,7.0,True,False
CHE185,2012-05-29,2012-06-05,0.482,1.268,1.038,0.317,1.339,0.329,0.278,0.074,0.032,0.092,7,True,7.0,True,False
CHE185,2012-06-05,2012-06-12,0.877,2.865,1.373,0.401,1.752,1.093,0.319,0.087,0.042,0.07,7,True,7.0,True,False
CHE185,2012-06-12,2012-06-19,0.768,2.125,1.034,0.384,1.402,0.699,0.204,0.074,0.041,0.169,7,True,7.0,True,False
CHE185,2012-06-19,2012-06-26,0.677,2.7279,0.956,0.5468,1.4875,0.8113,0.3398,0.1089,0.0646,0.2626,7,True,7.0,True,True
CHE185,2012-06-26,2012-07-03,1.488,3.699,1.652,0.651,2.276,1.08,0.594,0.114,0.098,0.326,7,True,7.0,True,False
CHE185,2012-07-03,2012-07-10,0.814,2.612,1.162,0.581,1.725,0.613,0.444,0.178,0.082,0.249,7,True,7.0,True,False
CHE185,2012-07-10,2012-07-17,1.42,2.73,1.315,0.227,1.521,0.861,0.183,0.07,0.032,0.089,7,True,7.0,True,False
CHE185,2012-07-17,2012-07-24,1.064,2.802,1.546,0.676,2.197,0.817,0.528,0.132,0.099,0.213,7,True,7.0,True,False
CHE185,2012-07-24,2012-07-31,1.133,2.019,1.677,0.988,2.639,0.585,0.602,0.089,0.083,0.342,7,True,7.0,True,False
CHE185,2012-07-31,2012-08-07,1.901,2.547,1.739,0.981,2.692,0.744,0.765,0.11,0.092,0.355,7,True,7.0,True,False
CHE185,2012-08-07,2012-08-14,0.945,2.042,1.674,0.327,1.974,0.686,0.493,0.079,0.047,0.049,7,True,7.0,True,False
CHE185,2012-08-14,2012-08-21,0.501,1.659,1.383,0.456,1.818,0.332,0.552,0.091,0.062,0.116,7,True,7.0,True,False
CHE185,2012-08-21,2012-08-28,0.503,2.533,1.023,0.468,1.474,0.766,0.331,0.078,0.057,0.152,7,True,7.0,True,False
CHE185,2012-08-28,2012-09-04,0.962,1.621,1.033,0.542,1.559,0.526,0.543,0.357,0.077,0.169,7,True,7.0,True,False
CHE185,2012-09-04,2012-09-11,1.089,1.495,1.2,0.487,1.668,0.413,0.546,0.077,0.074,0.153,7,True,7.0,True,False
CHE185,2012-09-11,2012-09-18,0.623,1.911,0.88,0.297,1.163,0.648,0.273,0.07,0.032,0.033,7,True,7.0,True,False
CHE185,2012-09-18,2012-09-25,1.304,1.26,0.919,0.474,1.379,0.5,0.71,0.087,0.076,0.028,7,True,7.0,True,False
CHE185,2012-09-25,2012-10-02,0.66,2.487,0.751,1.007,1.746,0.835,0.9,0.114,0.101,0.1,7,True,7.0,True,False
CHE185,2012-10-02,2012-10-09,0.914,1.477,0.582,1.363,1.936,0.355,1.205,0.098,0.137,0.018,7,True,7.0,True,False
CHE185,2012-10-09,2012-10-16,0.665,1.868,1.063,0.326,1.372,0.524,0.357,0.091,0.043,0.074,7,True,7.0,True,False
CHE185,2012-10-16,2012-10-23,1.102,2.441,0.418,1.206,1.617,0.757,0.966,0.29,0.132,0.303,7,True,7.0,True,False
CHE185,2012-10-23,2012-10-30,0.922,1.915,0.544,1.291,1.826,0.804,0.38,0.079,0.05,0.241,7,True,7.0,True,False
CHE185,2012-10-30,2012-11-06,1.234,1.598,1.244,1.608,2.832,0.65,1.272,0.089,0.063,0.038,7,True,7.0,True,False
CHE185,2012-11-06,2012-11-13,0.906,1.283,0.648,0.905,1.542,0.441,0.494,0.07,0.047,0.209,7,True,7.0,True,False
CHE185,2012-11-13,2012-11-20,2.111,1.715,1.588,0.939,2.502,0.755,0.329,0.1,0.03,0.043,7,True,7.0,True,False
CHE185,2012-11-20,2012-11-27,1.486,1.315,0.98,1.181,2.145,0.651,0.679,0.098,0.042,0.055,7,True,7.0,True,False
CHE185,2012-11-27,2012-12-04,1.615,2.492,1.14,1.054,2.175,0.861,0.33,0.099,0.056,0.309,7,True,7.0,True,False
CHE185,2012-12-04,2012-12-11,0.861,2.698,0.639,2.394,3.023,1.498,0.56,0.093,0.034,0.059,7,True,7.0,True,False
CHE185,2012-12-11,2012-12-18,1.39,1.235,1.023,1.632,2.638,0.765,0.395,0.077,0.029,0.042,7,True,7.0,True,False
CHE185,2012-12-18,2012-12-25,1.838,1.388,0.71,2.938,3.638,0.982,0.783,0.094,0.064,0.207,7,True,7.0,True,False
CHE185,2012-12-25,2013-01-01,0.87,2.36,0.2,6.081,6.278,2.367,0.41,0.077,0.026,0.056,7,True,7.0,True,False
CHE185,2013-01-01,2013-01-08,1.575,1.341,0.678,2.975,3.643,1.288,0.183,0.085,0.014,0.034,7,True,7.0,True,False
CHE185,2013-01-08,2013-01-15,1.068,1.157,0.572,1.256,1.819,0.741,0.275,0.065,0.025,0.053,7,True,7.0,True,False
CHE185,2013-01-15,2013-01-22,1.211,0.863,0.988,1.725,2.697,0.66,0.423,0.083,0.025,0.054,7,True,7.0,True,False
CHE185,2013-01-22,2013-01-29,1.17,3.026,1.252,3.191,4.424,1.513,0.537,0.105,0.072,0.369,7,True,7.0,True,False
CHE185,2013-01-29,2013-02-05,0.924,1.172,0.698,0.934,1.622,0.565,0.228,0.056,0.019,0.046,7,True,7.0,True,False
CHE185,2013-02-05,2013-02-12,0.83,2.014,0.989,2.563,3.536,1.385,0.276,0.079,0.022,0.051,7,True,7.0,True,False
CHE185,2013-02-12,2013-02-19,0.925,1.037,0.783,0.575,1.346,0.414,0.42,0.068,0.033,0.119,7,True,7.0,True,False
CHE185,2013-02-19,2013-02-26,1.125,1.457,0.709,1.975,2.673,0.98,0.222,0.045,0.015,0.031,7,True,7.0,True,False
CHE185,2013-02-26,2013-03-05,0.956,2.474,0.712,3.033,3.734,1.669,0.299,0.053,0.026,0.075,7,True,7.0,True,False
CHE185,2013-03-05,2013-03-12,1.053,2.4,0.882,1.526,2.394,1.209,0.287,0.07,0.026,0.061,7,True,7.0,True,False
CHE185,2013-03-12,2013-03-19,0.9,1.831,0.978,1.673,2.636,0.834,0.583,0.08,0.05,0.162,7,True,7.0,True,False
CHE185,2013-03-19,2013-03-26,0.442,1.678,0.339,1.736,2.07,0.996,0.213,0.044,0.017,0.028,7,True,7.0,True,False
CHE185,2013-03-26,2013-04-02,0.697,1.656,0.925,0.922,1.832,0.596,0.264,0.066,0.037,0.145,7,True,7.0,True,False
CHE185,2013-04-02,2013-04-09,0.752,2.123,1.204,0.985,2.169,0.674,0.499,0.087,0.075,0.342,7,True,7.0,True,False
CHE185,2013-04-09,2013-04-16,1.145,2.351,0.887,0.697,1.57,0.747,0.319,0.095,0.05,0.243,7,True,7.0,True,False
CHE185,2013-04-16,2013-04-23,0.913,2.588,0.786,0.532,1.305,0.909,0.268,0.128,0.056,0.257,7,True,7.0,True,False
CHE185,2013-04-23,2013-04-30,0.472,1.677,0.953,0.283,1.221,0.616,0.197,0.059,0.027,0.044,7,True,7.0,True,False
CHE185,2013-04-30,2013-05-07,0.304,1.842,0.629,0.892,1.511,0.657,0.219,0.047,0.036,0.071,7,True,7.0,True,False
CHE185,2013-05-07,2013-05-14,0.668,1.961,1.188,0.263,1.432,0.677,0.502,0.075,0.049,0.046,7,True,7.0,True,False
CHE185,2013-05-14,2013-05-21,0.619,3.878,1.058,0.492,1.533,1.096,0.22,0.155,0.07,0.42,7,True,7.0,True,False
CHE185,2013-05-21,2013-05-28,0.871,2.084,0.906,0.502,1.393,0.694,0.21,0.075,0.039,0.17,7,True,7.0,True,False
CHE185,2013-05-28,2013-06-04,0.426,1.863,0.631,0.508,1.13,0.387,0.174,0.072,0.06,0.36,7,True,7.0,True,False
CHE185,2013-06-04,2013-06-11,0.523,1.827,1.023,0.218,1.224,0.614,0.283,0.067,0.024,0.02,7,True,7.0,True,False
CHE185,2013-06-11,2013-06-18,0.816,2.074,0.928,0.834,1.748,0.413,0.491,0.143,0.083,0.28,7,True,7.0,True,False
CHE185,2013-06-18,2013-06-25,0.773,2.814,0.764,1.348,2.1,0.7,0.609,0.15,0.125,0.478,7,True,7.0,True,False
CHE185,2013-06-25,2013-07-02,0.823,1.906,0.408,1.354,1.756,0.343,1.268,0.169,0.151,0.442,7,True,7.0,True,False
CHE185,2013-07-02,2013-07-09,0.808,2.117,1.096,0.281,1.359,0.596,0.373,0.369,0.065,0.111,7,True,7.0,True,False
CHE185,2013-07-09,2013-07-16,1.063,2.31,1.311,0.614,1.904,0.632,0.518,0.102,0.074,0.217,7,True,7.0,True,False
CHE185,2013-07-16,2013-07-23,0.602,1.997,0.967,0.399,1.35,0.587,0.168,0.078,0.046,0.256,7,True,7.0,True,False
CHE185,2013-07-23,2013-07-30,0.463,2.203,0.977,0.389,1.35,0.563,0.305,0.097,0.057,0.174,7,True,7.0,True,False
CHE185,2013-07-30,2013-08-06,0.641,2.66,0.85,0.53,1.367,0.808,0.278,0.091,0.054,0.21,7,True,7.0,True,False
CHE185,2013-08-06,2013-08-13,0.506,1.844,0.472,0.765,1.229,0.437,0.396,0.119,0.079,0.252,7,True,7.0,True,False
CHE185,2013-08-13,2013-08-20,0.616,3.022,0.976,0.113,1.073,1.019,0.262,0.091,0.03,0.015,7,True,7.0,True,False
CHE185,2013-08-20,2013-08-27,0.798,3.336,1.051,0.195,1.229,1.11,0.251,0.112,0.033,0.069,7,True,7.0,True,False
CHE185,2013-08-27,2013-09-03,0.842,2.639,1.136,0.502,1.62,0.728,0.618,0.124,0.075,0.219,7,True,7.0,True,False
CHE185,2013-09-03,2013-09-10,1.088,2.861,1.164,0.298,1.443,1.053,0.526,0.124,0.05,0.051,7,True,7.0,True,False
CHE185,2013-09-10,2013-09-17,1.179,2.612,0.987,0.474,1.446,1.03,0.586,0.147,0.064,0.055,7,True,7.0,True,False
CHE185,2013-09-17,2013-09-24,0.9,1.938,0.985,0.204,1.173,0.671,0.222,0.118,0.035,0.075,7,True,7.0,True,False
CHE185,2013-09-24,2013-10-01,0.8194,2.034,0.8911,0.3777,1.2546,0.6473,0.5053,0.094,0.0501,0.0694,7,True,7.0,True,True
CHE185,2013-10-01,2013-10-08,0.429,1.772,0.603,0.184,0.777,0.528,0.13,0.06,0.029,0.149,7,True,7.0,True,False
CHE185,2013-10-08,2013-10-15,0.91,2.038,0.688,0.466,1.143,0.796,0.278,0.077,0.038,0.066,7,True,7.0,True,False
CHE185,2013-10-15,2013-10-22,0.611,0.745,0.458,0.232,0.683,0.304,0.108,0.043,0.009,0.009,7,True,7.0,True,False
CHE185,2013-10-22,2013-10-29,0.75,1.533,0.624,0.853,1.466,0.497,0.537,0.076,0.032,0.054,7,True,7.0,True,False
CHE185,2013-10-29,2013-11-05,0.614,1.511,0.421,0.413,0.827,0.59,0.13,0.076,0.025,0.115,7,True,7.0,True,False
CHE185,2013-11-05,2013-11-12,1.306,1.014,0.748,0.57,1.306,0.516,0.204,0.055,0.02,0.066,7,True,7.0,True,False
CHE185,2013-11-12,2013-11-19,0.969,1.312,0.767,0.676,1.43,0.506,0.298,0.068,0.041,0.192,7,True,7.0,True,False
CHE185,2013-11-19,2013-11-26,1.003,1.477,0.485,1.559,2.037,0.951,0.194,0.061,0.025,0.047,7,True,7.0,True,False
CHE185,2013-11-26,2013-12-03,1.46,1.863,0.743,1.698,2.429,0.756,0.479,0.099,0.054,0.289,7,True,7.0,True,False
CHE185,2013-12-03,2013-12-10,0.861,2.118,0.292,2.989,3.276,1.528,0.442,0.06,0.028,0.055,7,True,7.0,True,False
CHE185,2013-12-10,2013-12-17,1.162,1.547,0.812,3.639,4.438,1.43,0.413,0.066,0.024,0.057,7,True,7.0,True,False
CHE185,2013-12-17,2013-12-24,1.35,2.297,0.555,2.749,3.295,1.447,0.329,0.059,0.031,0.135,7,True,7.0,True,False
CHE185,2013-12-24,2013-12-31,1.203,1.685,0.742,2.393,3.123,1.235,0.263,0.086,0.02,0.056,7,True,7.0,True,False
CHE185,2013-12-31,2014-01-07,1.381,1.23,0.587,1.85,2.427,0.843,0.244,0.065,0.029,0.168,7,True,7.0,True,False
CHE185,2014-01-07,2014-01-14,1.258,0.673,0.888,0.433,1.307,0.272,0.263,0.038,0.017,0.048,7,True,7.0,True,False
CHE185,2014-01-14,2014-01-21,1.121,0.463,0.394,0.489,0.876,0.273,0.787,0.066,0.039,0.03,7,True,7.0,True,False
CHE185,2014-01-21,2014-01-28,1.958,0.539,0.743,0.57,1.301,0.248,1.128,0.058,0.041,0.038,7,True,7.0,True,False
CHE185,2014-01-28,2014-02-04,1.19,1.584,0.468,2.612,3.073,1.126,0.387,0.072,0.036,0.141,7,True,7.0,True,False
CHE185,2014-02-04,2014-02-11,1.088,2.673,0.47,4.368,4.83,2.298,0.199,0.059,0.02,0.083,7,True,7.0,True,False
CHE185,2014-02-11,2014-02-18,1.36,1.077,1.241,1.261,2.483,0.61,0.432,0.064,0.024,0.062,7,True,7.0,True,False
CHE185,2014-02-18,2014-02-25,1.38,1.542,0.74,1.135,1.864,0.699,0.654,0.086,0.057,0.203,7,True,7.0,True,False
CHE185,2014-02-25,2014-03-04,1.419,2.124,0.47,3.143,3.605,1.367,0.635,0.08,0.047,0.09,7,True,7.0,True,False
CHE185,2014-03-04,2014-03-11,1.46,3.047,1.506,3.917,5.4,2.181,0.237,0.089,0.02,0.059,7,True,7.0,True,False
CHE185,2014-03-11,2014-03-18,0.841,1.514,0.752,1.261,2.001,0.586,0.609,0.086,0.054,0.228,7,True,7.0,True,False
CHE185,2014-03-18,2014-03-25,1.109,1.311,0.887,1.472,2.345,0.678,0.959,0.089,0.06,0.062,7,True,7.0,True,False
CHE185,2014-03-25,2014-04-01,0.596,1.768,1.196,1.154,2.331,0.771,0.377,0.082,0.041,0.137,7,True,7.0,True,False
CHE185,2014-04-01,2014-04-08,0.544,2.977,0.536,1.82,2.348,1.282,0.396,0.106,0.062,0.374,7,True,7.0,True,False
CHE185,2014-04-08,2014-04-15,0.974,1.912,0.628,0.985,1.603,0.607,0.518,0.09,0.066,0.341,7,True,7.0,True,False
CHE185,2014-04-15,2014-04-22,0.889,2.344,1.251,0.587,1.818,0.757,0.332,0.083,0.037,0.114,7,True,7.0,True,False
CHE185,2014-04-22,2014-04-29,1.044,2.092,0.759,0.386,1.132,0.685,0.5,0.148,0.065,0.122,7,True,7.0,True,False
CHE185,2014-04-29,2014-05-06,1.158,1.203,0.805,0.414,1.206,0.435,0.882,0.072,0.055,0.103,7,True,7.0,True,False
CHE185,2014-05-06,2014-05-13,0.452,2.612,0.638,0.693,1.321,0.672,0.266,0.113,0.073,0.419,7,True,7.0,True,False
CHE185,2014-05-13,2014-05-20,0.669,1.965,0.671,0.546,1.207,0.665,0.257,0.066,0.049,0.189,7,True,7.0,True,False
CHE185,2014-05-20,2014-05-27,0.721,3.141,0.68,1.141,1.81,0.789,0.287,0.098,0.103,0.599,7,True,7.0,True,False
CHE185,2014-05-27,2014-06-03,0.231,1.256,0.472,0.227,0.692,0.41,0.045,0.068,0.022,0.116,7,True,7.0,True,False
CHE185,2014-06-03,2014-06-10,0.601,1.539,0.424,0.451,0.869,0.518,0.159,0.077,0.032,0.147,7,True,7.0,True,False
CHE185,2014-06-10,2014-06-17,0.563,2.315,0.802,0.707,1.496,0.581,0.427,0.092,0.08,0.334,7,True,7.0,True,False
CHE185,2014-06-17,2014-06-24,0.599,2.578,0.493,0.937,1.422,0.45,0.329,0.145,0.123,0.559,7,True,7.0,True,False
CHE185,2014-06-24,2014-07-01,0.547,2.509,0.539,0.964,1.495,0.565,0.42,0.15,0.142,0.782,7,True,7.0,True,False
CHE185,2014-07-01,2014-07-08,0.762,1.922,0.753,0.614,1.355,0.604,0.551,0.149,0.055,0.102,7,True,7.0,True,False
CHE185,2014-07-08,2014-07-15,0.71,1.443,0.544,1.02,1.556,0.346,0.737,0.122,0.103,0.305,7,True,7.0,True,False
CHE185,2014-07-15,2014-07-22,0.276,2.106,0.583,0.116,0.69,0.687,0.231,0.053,0.022,0.016,7,True,7.0,True,False
CHE185,2014-07-22,2014-07-29,0.833,3.215,1.03,0.267,1.28,0.826,0.56,0.098,0.057,0.132,7,True,7.0,True,False
CHE185,2014-07-29,2014-08-05,0.325,1.771,0.53,0.1,0.622,0.617,0.254,0.089,0.023,0.009,7,True,7.0,True,False
CHE185,2014-08-05,2014-08-12,0.601,2.561,0.697,0.198,0.884,0.837,0.27,0.098,0.028,0.062,7,True,7.0,True,False
CHE185,2014-08-12,2014-08-19,0.793,1.637,0.791,0.386,1.164,0.451,0.468,0.085,0.046,0.08,7,True,7.0,True,False
CHE185,2014-08-19,2014-08-26,1.019,2.864,0.547,1.54,2.079,0.382,0.908,0.136,0.16,0.682,7,True,7.0,True,False
CHE185,2014-08-26,2014-09-02,0.545,2.542,0.754,0.4,1.142,0.727,0.202,0.085,0.06,0.285,7,True,7.0,True,False
CHE185,2014-09-02,2014-09-09,0.412,1.988,0.564,0.419,0.974,0.537,0.179,0.087,0.044,0.25,7,True,7.0,True,False
CHE185,2014-09-09,2014-09-16,0.474,1.765,0.554,0.298,0.844,0.577,0.234,0.069,0.021,0.049,7,True,7.0,True,False
CHE185,2014-09-16,2014-09-23,0.39,2.913,0.736,0.124,0.848,0.995,0.236,0.112,0.031,0.032,7,True,7.0,True,False
CHE185,2014-09-23,2014-09-30,0.333,1.97,0.83,0.078,0.894,0.58,0.205,0.144,0.024,0.017,7,True,7.0,True,False
CHE185,2014-09-30,2014-10-07,0.634,1.795,0.824,0.212,1.022,0.488,0.291,0.086,0.027,0.048,7,True,7.0,True,False
CHE185,2014-10-07,2014-10-14,0.396,1.2,0.323,0.381,0.699,0.447,0.149,0.056,0.028,0.135,7,True,7.0,True,False
CHE185,2014-10-14,2014-10-21,0.673,0.922,0.469,0.431,0.893,0.251,0.599,0.078,0.056,0.025,7,True,7.0,True,False
CHE185,2014-10-21,2014-10-28,1.028,2.174,1.143,0.426,1.551,0.62,0.525,0.105,0.05,0.062,7,True,7.0,True,False
CHE185,2014-10-28,2014-11-04,0.526,0.704,0.49,0.621,1.102,0.238,0.816,0.07,0.059,0.081,7,True,7.0,True,False
CHE185,2014-11-04,2014-11-11,0.891,0.921,0.548,0.575,1.114,0.386,0.747,0.071,0.04,0.019,7,True,7.0,True,False
CHE185,2014-11-11,2014-11-18,1.163,1.231,0.405,1.579,1.978,0.583,0.825,0.062,0.041,0.041,7,True,7.0,True,False
CHE185,2014-11-18,2014-11-25,0.961,1.2,0.712,1.011,1.712,0.482,0.436,0.074,0.033,0.141,7,True,7.0,True,False
CHE185,2014-11-25,2014-12-02,1.19,1.639,0.773,1.482,2.243,0.774,0.453,0.061,0.041,0.167,7,True,7.0,True,False
CHE185,2014-12-02,2014-12-09,0.554,1.977,0.327,1.75,2.072,1.199,0.105,0.051,0.01,0.025,7,True,7.0,True,False
CHE185,2014-12-09,2014-12-16,0.943,2.253,0.816,1.652,2.455,1.219,0.153,0.07,0.016,0.057,7,True,7.0,True,False
CHE185,2014-12-16,2014-12-23,0.331,2.318,0.326,2.789,3.109,1.637,0.109,0.057,0.009,0.027,7,True,7.0,True,False
CHE185,2014-12-23,2014-12-30,0.591,0.875,0.377,0.897,1.268,0.529,0.104,0.044,0.012,0.061,7,True,7.0,True,False
CHE185,2014-12-30,2015-01-06,0.859,0.971,0.314,2.285,2.595,0.877,0.303,0.048,0.025,0.041,7,True,7.0,True,False
